DATA_ID,PRED_ID,LOC_ID,LME_NUM,COUNTRY,STATE,GULF_OCTANT,LOCALE_NAME,LOCALE_TYPE,BAY_HIERARC_LEVEL,SAMP_DEP_REALM,LOC_CENTR_LAT,LOC_CENTR_LONG,LOC_POLY_COORDS,PRED_POLY_SHAPEFILE_ID,PRED_CENT_SHAPEFILE_ID,PRED_STAT_SHAPEFILE_ID,LOC_POLY_SOURCE,LOC_POLY_CONF,MAJOR_LOC_NAME,MAJOR_LOC_TYPE,MIN_DEP_LOC,MAX_DEP_LOC,MN_DEP_LOC,MIN_DEP_SAMP,MAX_DEP_SAMP,MN_DEP_SAMP,TIME_ZONE,START_YEAR,START_MON,START_DAY,START_TIME,START_SEAS,END_YEAR,END_MON,END_DAY,END_TIME,END_SEAS,REALM,PROVINCE,ECOREGION,HAB_SYSTEM,HAB_SUBSYSTEM,TIDAL_ZONE,SYS_CONF,LOC_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
ACT_44S,Fpul.2,44s.1,5,US,TX,WNW,Port Bay,Shore/surf zone,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aransas Bay Ecosytem,Bay/lagoon,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,,
ACT_44S,Fpul.2,44s.2,5,US,TX,WNW,Aransas Bay,Shore/surf zone,1,,NA,NA,NA,,,,,,Aransas Bay Ecosytem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.2,44s.3,5,US,TX,WNW,Mustang Slough,Slough,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosytem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.2,44s.4,5,US,TX,WNW,Slough N of Powderhorn Lake,Slough,NA,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.2,44s.5,5,US,TX,WNW,Lavaca Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.2,44s.6,5,US,TX,WNW,Carancahua Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.2,44s.7,5,US,TX,NNW,Creek on Galveston Island,Creek,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.2,44s.8,5,US,TX,NNW,Dickinson Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.2,44s.9,5,US,TX,NNW,Scott Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.2,44s.10,5,US,TX,NNW,Neches River E of bridge in Orange/Port Arthur Hwy,River,NA,,NA,NA,NA,,,,,,Sabine Lake Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.1,5,US,TX,WNW,Lower Laguna Madre shoreline,Shore/surf zone,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,,
ACT_44S,Fgra.1,44s.2,5,US,TX,WNW,Resaca del Rancho Viejo,Resaca,NA,,NA,NA,NA,,,,,,South Texas coastal plain,Coastal plain,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.3,5,US,TX,WNW,Redfish Bay at Port Mansfield,Shore/surf zone,1,,NA,NA,NA,,,,,,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.4,5,US,TX,WNW,Loyola Beach at Baffin Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Upper Laguna Madre Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.5,5,US,TX,WNW,Upper Laguna Madre across from Pita Island,Shore/surf zone,1,,NA,NA,NA,,,,,,Upper Laguna Madre Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.6,5,US,TX,WNW,Ingleside Cove,Shore/surf zone,2,,NA,NA,NA,,,,,,Corpus Christi Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.7,5,US,TX,WNW,Tidal pond E of Aransas Pass shipyard,Tidal pond,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.8,5,US,TX,WNW,Port Bay,Shore/surf zone,3,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.9,5,US,TX,WNW,Sloughs alongside road to Bayside,Slough,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.10,5,US,TX,WNW,Sloughs around Mission Bay,Slough,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.11,5,US,TX,WNW,Little Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.12,5,US,TX,WNW,Small pond N or Fulton,Pond,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Lacustrine,Littoral,NA,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.13,5,US,TX,WNW,Redfish Point tidal ponds,Tidal pond,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.14,5,US,TX,WNW,Aransas Bay,Shore/surf zone,1,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.15,5,US,TX,WNW,St. Charles Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.16,5,US,TX,WNW,Big Devil Bayou,Bayou,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.17,5,US,TX,WNW,Mustang Slough,Slough,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.18,5,US,TX,WNW,San Antonio Bay,Shore/surf zone,1,,NA,NA,NA,,,,,,San Antonio Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.19,5,US,TX,WNW,Slough N of Powderhorn Lake,Slough,NA,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.20,5,US,TX,WNW,Creek into N Lavaca Bay,Creek,NA,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.21,5,US,TX,WNW,Carancahua Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.22,5,US,TX,NNW,Ship channel at Freeport,Ship Channel,NA,,NA,NA,NA,,,,,,Brazos River estuary ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Open water,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.23,5,US,TX,NNW,Creek on Galveston Island,Creek,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.33,5,US,TX,NNW,Flooded pits on Galveston Island,Ponds/pits,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Lacustrine,Littoral,NA,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.24,5,US,TX,NNW,West Bay - Andy's Place,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.25,5,US,TX,NNW,West Bay off first causeway,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.26,5,US,TX,NNW,Tidal ponds at Port Bolivar,Shore/surf zone,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.27,5,US,TX,NNW,Dickinson Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.28,5,US,TX,NNW,Dickinson Bayou,Bayou,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.29,5,US,TX,NNW,Galveston Bay at Seabrook,Shore/surf zone,1,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.30,5,US,TX,NNW,Scott and San Juan Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.31,5,US,TX,WNW,Indianola and Magnolia Beach tidal ponds,Tidal pond,NA,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.1,44s.32,5,US,TX,NNW,Neches River E of bridge in Orange/Port Arthur Hwy,River,NA,,NA,NA,NA,,,,,,Sabine Lake Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.1,5,US,TX,WNW,Lower Laguna Madre shoreline,Shore/surf zone,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,,
ACT_44S,Fgra.2,44s.2,5,US,TX,WNW,Resaca del Rancho Viejo,Resaca,NA,,NA,NA,NA,,,,,,South Texas coastal plain,Coastal plain,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Lacustrine,Littoral,NA,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.3,5,US,TX,WNW,Redfish Bay at Port Mansfield,Shore/surf zone,1,,NA,NA,NA,,,,,,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.4,5,US,TX,WNW,Loyola Beach at Baffin Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Upper Laguna Madre Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.5,5,US,TX,WNW,Upper Laguna Madre across from Pita Island,Shore/surf zone,1,,NA,NA,NA,,,,,,Upper Laguna Madre Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.6,5,US,TX,WNW,Ingleside Cove,Shore/surf zone,2,,NA,NA,NA,,,,,,Corpus Christi Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.7,5,US,TX,WNW,Tidal pond E of Aransas Pass shipyard,Tidal pond,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.8,5,US,TX,WNW,Port Bay,Shore/surf zone,3,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.9,5,US,TX,WNW,Sloughs alongside road to Bayside,Slough,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.10,5,US,TX,WNW,Sloughs around Mission Bay,Slough,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.11,5,US,TX,WNW,Little Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.12,5,US,TX,WNW,Small pond N or Fulton,Pond,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Lacustrine,Littoral,NA,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.13,5,US,TX,WNW,Redfish Point tidal ponds,Tidal pond,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.14,5,US,TX,WNW,Aransas Bay,Shore/surf zone,1,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.15,5,US,TX,WNW,St. Charles Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.16,5,US,TX,WNW,Big Devil Bayou,Bayou,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.17,5,US,TX,WNW,Mustang Slough,Slough,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.18,5,US,TX,WNW,San Antonio Bay,Shore/surf zone,1,,NA,NA,NA,,,,,,San Antonio Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.19,5,US,TX,WNW,Slough N of Powderhorn Lake,Slough,NA,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.20,5,US,TX,WNW,Creek into N Lavaca Bay,Creek,NA,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.21,5,US,TX,WNW,Carancahua Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.22,5,US,TX,NNW,Ship channel at Freeport,Ship Channel,NA,,NA,NA,NA,,,,,,Brazos River estuary ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Open water,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.23,5,US,TX,NNW,Creek on Galveston Island,Creek,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.33,5,US,TX,NNW,Flooded pits on Galveston Island,Ponds/pits,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Lacustrine,Littoral,NA,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.24,5,US,TX,NNW,West Bay - Andy's Place,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.25,5,US,TX,NNW,West Bay off first causeway,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.26,5,US,TX,NNW,Tidal ponds at Port Bolivar,Tidal pond,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.27,5,US,TX,NNW,Dickinson Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.28,5,US,TX,NNW,Dickinson Bayou,Bayou,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.29,5,US,TX,NNW,Galveston Bay at Seabrook,Shore/surf zone,1,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.30,5,US,TX,NNW,Scott and San Juan Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.31,5,US,TX,WNW,Indianola and Magnolia Beach tidal ponds,Tidal pond,NA,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fgra.2,44s.32,5,US,TX,NNW,Neches River E of bridge in Orange/Port Arthur Hwy,River,NA,,NA,NA,NA,,,,,,Sabine Lake Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Open water,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Lpar.1,44s.1,5,US,TX,WNW,Resaca del Rancho Viejo,Resaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Texas coastal plain,Coastal plain,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Lacustrine,Littoral,NA,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,,
ACT_44S,Lpar.1,44s.2,5,US,TX,WNW,Port Mansfield,Shore/surf zone,1,,NA,NA,NA,,,,,,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Lpar.1,44s.3,5,US,TX,WNW,Port Bay,Shore/surf zone,3,,NA,NA,NA,,,,,,Aransas Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
